BnB-BOUND-INCREASE,Current Balance,Mean #UTXO,Current #UTXO,#Deposits,#Inputs Spent,#Withdraws,#Uneconomical outputs spent,#Change Created,#Changeless,Min Change Value,Max Change Value,Mean Change Value,Std. Dev. of Change Value,Total Fees,Mean Fees per Withdraw,Cost to Empty (10 sat/vB),Total Cost,Min Input Size,Max Input Size,Mean Input Size,Std. Dev. of Input Size,Usage
bustabit-tiny-hot-wallet_peak-and-tail,15.02752024,32.7566474372,23,10076,14454,5005,9,4401,knapsack: **190** ; bnb: **414** ; Total: **604**,3.36E-06,11.99988195,0.280985473867,1.00755190332,0.10749663,2.14778481518E-05,0.0001564,0.10765303,1,51,2.88791208791,3.38544749368,knapsack: **3731** ; srd: **860** ; bnb: **414**
bustabit-tiny-hot-wallet_peak-and-tail,15.02812878,33.59545123,18,10076,14446,5005,10,4388,knapsack: **177** ; bnb: **440** ; Total: **617**,3.28E-06,9.9490735,0.241094728516,0.902630319116,0.10688809,2.13562617383E-05,0.0001224,0.10701049,1,42,2.88631368631,3.36924042963,knapsack: **3740** ; srd: **825** ; bnb: **440**
bustabit-tiny-hot-wallet_peak-and-tail,15.02780018,32.7232942113,21,10076,14457,5005,9,4402,knapsack: **182** ; bnb: **421** ; Total: **603**,3.26E-06,9.7952197,0.273889269159,1.01779052532,0.10721669,2.14219160839E-05,0.0001428,0.10735949,1,39,2.88851148851,3.34350335283,knapsack: **3742** ; srd: **842** ; bnb: **421**
bustabit-tiny-hot-wallet_peak-and-tail,15.02769451,34.0632584046,21,10076,14435,5005,12,4380,knapsack: **177** ; bnb: **448** ; Total: **625**,3.17E-06,9.99187111,0.277854429384,1.00800805656,0.10732236,2.1443028971E-05,0.0001428,0.10746516,1,38,2.88411588412,3.30669171144,knapsack: **3695** ; srd: **862** ; bnb: **448**
,,,,,,,,,,,,,,,,,,,,,,
BASELINE,Current Balance,Mean #UTXO,Current #UTXO,#Deposits,#Inputs Spent,#Withdraws,#Uneconomical outputs spent,#Change Created,#Changeless,Min Change Value,Max Change Value,Mean Change Value,Std. Dev. of Change Value,Total Fees,Mean Fees per Withdraw,Cost to Empty (10 sat/vB),Total Cost,Min Input Size,Max Input Size,Mean Input Size,Std. Dev. of Input Size,Usage
bustabit-tiny-hot-wallet_peak-and-tail,15.02802753,34.0834162191,24,10076,14452,5005,10,4400,bnb: **550** ; knapsack: **55** ; Total: **605**,3.17E-06,15.90255289,0.276849641968,1.15167239818,0.10698934,2.13764915085E-05,0.0001632,0.10715254,1,36,2.88751248751,3.31474642635,knapsack: **3604** ; srd: **851** ; bnb: **550**
bustabit-tiny-hot-wallet_peak-and-tail,15.02735153,33.7440488031,20,10076,14436,5005,9,4380,bnb: **562** ; knapsack: **63** ; Total: **625**,3.14E-06,9.97282006,0.246394882189,0.889820973953,0.10766534,2.15115564436E-05,0.000136,0.10780134,1,43,2.88431568432,3.27655537175,knapsack: **3586** ; srd: **857** ; bnb: **562**
bustabit-tiny-hot-wallet_peak-and-tail,15.02781182,34.6199191035,20,10076,14451,5005,11,4395,bnb: **554** ; knapsack: **56** ; Total: **610**,3.17E-06,9.94993315,0.238253087172,0.894157949455,0.10720505,2.14195904096E-05,0.000136,0.10734105,1,33,2.88731268731,3.35146281923,knapsack: **3636** ; srd: **815** ; bnb: **554**
bustabit-tiny-hot-wallet_peak-and-tail,15.0276236,34.9525230422,25,10076,14419,5005,9,4368,bnb: **586** ; knapsack: **51** ; Total: **637**,3.17E-06,9.9968651,0.272554969986,1.00460706021,0.10739327,2.14571968032E-05,0.00017,0.10756327,1,43,2.88091908092,3.32664279907,knapsack: **3602** ; srd: **817** ; bnb: **586**
bustabit-tiny-hot-wallet_peak-and-tail,15.02782637,33.5927325774,18,10076,14454,5005,9,4396,bnb: **545** ; knapsack: **64** ; Total: **609**,3.19E-06,9.88094862,0.266875191194,0.96437979189,0.1071905,2.14166833167E-05,0.0001224,0.1073129,1,33,2.88791208791,3.3255340015,knapsack: **3609** ; srd: **851** ; bnb: **545**
